cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
58692,0,3786435,0,Intracoastal Bank,Palm Coast,FL,32137,6/30/2015,8/16/2015,NM,1290 Palm Coast Parkway Nw,,3,0,0,4,1,Flagler,19660,"Deltona-Daytona Beach-Ormond Beach, FL",6/16/2008,6/16/2008,8/11/2009,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Gainesville,Atlanta,Southern,Southeast,0,1,www.intracoastalbank.net,4589,558,4031,22,198,0,36,0,162,2523,1421,314,788,1684,33,0,1717,0,1717,0,1717,0,1641,297,1684
4799,0,557858,1064278,"Intrust Bank, National Association",Wichita,KS,67202,6/30/2015,8/16/2015,N,105 North Main Street,INTRUST FINANCIAL CORPORATION,46,0,1,4,1,Sedgwick,48620,"Wichita, KS",11/1/1876,1/1/1934,3/16/2007,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,0,www.intrustbank.com,61770,3627,58143,3000,34884,11197,6201,0,17486,61862,30627,6941,24294,28165,0,1169,26996,0,26996,0,26996,1159,18000,0,26996
58316,0,3449066,4090054,Investar Bank,Baton Rouge,LA,70808,6/30/2015,8/16/2015,NM,7244 Perkins Road,INVESTAR HOLDING CORPORATION,11,0,0,4,0,East Baton Rouge,12940,"Baton Rouge, LA",6/14/2006,6/14/2006,5/1/2013,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.investarbank.com,17985,2671,15314,1100,4637,0,191,0,4446,12932,7879,1293,3760,5919,134,2052,4001,0,4001,0,4001,2,0,0,3912.56
30121,4789,854173,0,Investment Savings Bank,Altoona,PA,16602,6/30/2015,8/16/2015,SB,1201 Eighth Avenue,,2,0,0,5,0,Blair,11020,"Altoona, PA",1/1/1939,11/26/1940,5/17/2012,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Philadelphia,Northeastern,Northeast,0,1,www.investmentsb.com,1756,298,1458,6,161,0,43,0,118,1326,761,160,405,287,10,54,243,0,243,0,243,0,0,0,234.8
28892,2573,35570,2477754,Investors Bank,Short Hills,NJ,7078,6/30/2015,8/16/2015,SB,101 Jfk Parkway,"INVESTORS BANCORP, INC.",138,0,1,4,0,Essex,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/1/1926,10/19/1942,1/10/2014,Stock,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,0,www.myinvestorsbank.com,356956,63674,293282,16000,18250,0,3961,0,14289,155327,88360,23576,43391,140205,0,51998,88207,0,88207,0,88207,2322,0,0,88207
29093,2897,809379,2508144,Investors Community Bank,Chillicothe,MO,64601,6/30/2015,8/16/2015,SM,522 Washington Street,"IFB HOLDINGS, INC.",1,0,0,7,0,Livingston,,,8/1/1934,10/31/1934,6/25/2014,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.my-investors.com,1188,96,1092,0,141,0,85,0,56,765,366,84,315,468,10,62,416,0,416,0,416,-24,611,0,407.3
34295,0,2524797,2524788,Investors Community Bank,Manitowoc,WI,54220,6/30/2015,8/16/2015,NM,860 North Rapids Road,"COUNTY BANCORP, INC.",2,0,0,2,0,Manitowoc,,,3/17/1997,3/17/1997,7/23/2012,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Appleton,Chicago,Central,Central,0,1,http://www.investorscommunitybank.com,16001,3371,12630,-458,3064,0,105,0,2959,8168,5589,436,2143,7984,0,3000,4984,0,4984,0,4984,249,600,157,4984
19080,10723,913753,1134498,Inwood National Bank,Dallas,TX,75209,6/30/2015,8/16/2015,N,7621 Inwood Road,"INWOOD BANCSHARES, INC.",15,0,0,4,1,Dallas,19100,"Dallas-Fort Worth-Arlington, TX",4/9/1964,4/9/1964,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://www.InwoodBank.Com,35406,2030,33376,500,3980,0,1208,0,2772,17029,9243,2809,4977,19827,0,0,19827,0,19827,0,19827,-61,16250,0,19827
18198,8452,407506,0,Ion Bank,Naugatuck,CT,6770,6/30/2015,8/16/2015,SB,251 Church Street,,23,0,0,4,0,New Haven,35300,"New Haven-Milford, CT",1/1/1870,7/1/1960,10/18/2013,Stock,0,1,FDIC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,1,www.ionbank.com,18786,2224,16562,300,3913,0,1285,-13,2641,17835,9929,2425,5481,2340,983,1106,2217,0,2217,0,2217,174,0,0,1558.39
8354,9573,656359,2011868,Iowa - Nebraska State Bank,South Sioux City,NE,68776,6/30/2015,8/16/2015,NM,2021 Dakota Avenue,"COMMFIRST BANCORPORATION, INC.",9,0,1,2,1,Dakota,43580,"Sioux City, IA-NE-SD",6/1/1920,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Kansas City,Western,West,0,1,http://www.iowa-nebraskastatebank.com,3059,259,2800,0,1547,0,805,0,742,3868,2097,570,1201,479,56,39,496,0,496,0,496,-13,54,0,443.92
15311,13677,989141,2339562,Iowa Falls State Bank,Iowa Falls,IA,50126,6/30/2015,8/16/2015,NM,601 Washington Avenue,BARLOW BANKING CORPORATION,2,0,0,2,1,Hardin,,,1/1/1933,12/6/1953,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.ifsbank.com,2420,360,2060,90,436,14,90,0,332,1581,986,191,404,825,2,36,791,0,791,0,791,80,600,0,789.08
17347,12695,180443,1131273,Iowa Prairie Bank,Brunsville,IA,51008,6/30/2015,8/16/2015,SM,302 Oak Street,"PRAIRIE VIEW BANKSHARES, INC.",3,0,0,2,1,Plymouth,43580,"Sioux City, IA-NE-SD",1/1/1929,7/29/1954,3/31/2006,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.iowapb.com,1268,198,1070,10,97,1,44,0,52,880,485,60,335,277,3,9,271,0,271,0,271,21,131,0,268.09
14690,12441,190648,1200478,Iowa Savings Bank,Carroll,IA,51401,6/30/2015,8/16/2015,NM,510 Highway 30 West,COMMUNITY GRAIN CO.,8,0,0,2,1,Carroll,,,2/1/1902,8/22/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.iowasavingsbank.com,2846,243,2603,130,659,260,119,0,280,2197,1333,290,574,935,0,62,873,0,873,0,873,-15,429,0,873
15808,11933,662949,1139792,Iowa State Bank,Des Moines,IA,50309,6/30/2015,8/16/2015,NM,East 7th And Locust Streets,IOWA STATE BANK HOLDING COMPANY,5,0,0,7,1,Polk,19780,"Des Moines-West Des Moines, IA",4/14/1941,4/14/1941,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.iowastatebanks.com,5669,370,5299,0,2439,1804,245,0,390,4245,2656,662,927,3493,196,184,3505,0,3505,0,3505,419,1440,0,3318.8
15947,0,865142,1209798,Iowa State Bank,Clarksville,IA,50619,6/30/2015,8/16/2015,NM,100 North Main Street,"CLARKEL, INC.",3,0,0,2,1,Butler,,,1/1/1918,5/27/1943,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.iowastatebank.com,6529,1696,4833,699,308,0,82,0,226,2240,1416,196,628,2202,0,129,2073,0,2073,0,2073,283,0,0,2073
13953,10826,982348,1249703,Iowa State Bank,Hull,IA,51239,6/30/2015,8/16/2015,SM,1101 Main Street,"VOGEL BANCSHARES, INC.",8,0,0,2,0,Sioux,,,1/1/1879,2/20/1934,1/1/2014,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,http://www.iowastatebank.net,10166,1409,8757,16,1335,11,255,0,1069,5042,2861,600,1581,5034,359,1481,3912,0,3912,0,3912,-1,1291,27,3649.93
10497,13553,298049,1203488,Iowa State Bank,Sac City,IA,50583,6/30/2015,8/16/2015,NM,500 Audubon Street,SAC CITY LIMITED,3,0,0,2,1,Sac,,,3/29/1926,1/1/1934,5/21/2007,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,http://www.scsbank.com,2138,250,1888,24,256,55,78,0,123,1182,651,129,402,938,0,46,892,0,892,0,892,17,546,0,892
950,9692,734248,1207673,Iowa State Bank,Algona,IA,50511,6/30/2015,8/16/2015,NM,5 East Call Street,MID-IOWA BANCSHARES CO.,5,0,0,2,0,Kossuth,,,1/1/1928,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.bankisb.com,5760,639,5121,0,672,54,359,0,259,3372,1990,401,981,2421,194,689,1926,0,1926,0,1926,-2,1210,0,1782.44
14413,11762,651541,2858399,"Iowa State Bank and Trust Company of Fairfield, Iowa",Fairfield,IA,52556,6/30/2015,8/16/2015,SM,Broadway And Court,IOWA STATE FINANCIAL SERVICES CORPORATION,2,0,0,2,0,Jefferson,,,5/19/1934,5/25/1934,3/31/2006,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.isbff.com,2044,348,1696,158,218,0,96,0,122,1467,856,225,386,289,40,100,229,0,229,0,229,177,153,0,201
11349,10879,849647,1200357,Iowa State Savings Bank,Knoxville,IA,50138,6/30/2015,8/16/2015,SM,222 East Robinson Street,"DUCLARKEE, INC.",3,0,0,2,1,Marion,,,1/5/1903,1/1/1934,3/31/2006,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.issbank.com,2267,194,2073,130,808,5,392,0,411,2050,1206,247,597,701,0,36,665,0,665,0,665,166,267,0,665
8751,13914,869346,2791553,Iowa State Savings Bank,Creston,IA,50801,6/30/2015,8/16/2015,NM,401 West Adams Street,"IOWA COMMUNITY BANCORP, INC.",6,0,0,2,1,Union,,,1/1/1883,1/1/1934,11/30/2007,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.issbbank.com,4320,440,3880,124,262,7,161,0,94,3103,1801,397,905,915,9,46,878,0,878,0,878,3,180,0,869.45
18400,0,649342,1131901,Iowa Trust & Savings Bank,Emmetsburg,IA,50536,6/30/2015,8/16/2015,NM,2101 Tenth Street,"EMMETSBURG BANK SHARES, INC.",1,0,0,2,0,Palo Alto,,,7/1/1929,6/7/1961,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.iowatrustbank.com,3251,194,3057,60,218,2,64,0,152,1843,1028,206,609,1372,147,443,1076,0,1076,0,1076,18,0,0,971.63
1547,12575,202541,1202119,Iowa Trust and Savings Bank,Centerville,IA,52544,6/30/2015,8/16/2015,NM,200 North 10th Street,"BRADLEY BANCORP, INC.",2,0,0,2,1,Appanoose,,,1/1/1896,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,WWW.ITSB-IOWA.COM,2750,312,2438,0,329,2,124,0,203,1611,932,246,433,1156,365,68,1453,0,1453,0,1453,-5,1000,0,1102.6
10473,0,760434,2067771,Ipava State Bank,Ipava,IL,61441,6/30/2015,8/16/2015,NM,70 East Main Street,"ISB BANCSHARES, INC.",5,0,0,2,1,Fulton,,,9/11/1902,1/1/1934,4/26/2012,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1,www.ipavastatebank.com,2234,264,1970,30,499,74,49,0,376,1725,1125,166,434,714,0,0,714,0,714,0,714,-1,243,0,714
15593,0,532453,4394060,Ipswich State Bank,Ipswich,SD,57451,6/30/2015,8/16/2015,NM,301 First Avenue,"IPSWICH COMMUNITY BANCSHARES, INC.",1,0,0,2,1,Edmunds,,,4/13/1938,4/13/1938,6/30/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,www.isbipswich.com,838,110,728,0,61,0,41,0,20,556,330,55,171,233,0,11,222,0,222,0,222,2,134,0,222
1237,8847,428462,1248845,Ireland Bank,Malad City,ID,83252,6/30/2015,8/16/2015,NM,33 Bannock Street,"IRELAND BANCORP, LTD.",13,0,0,2,0,Oneida,,,12/1/1892,1/1/1934,9/9/2014,Stock,0,1,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,Western,0,1,http://www.ireland-bank.com,4668,168,4500,0,732,0,378,0,354,4138,2266,722,1150,1094,19,320,793,0,793,0,793,6,75,0,779.51
28908,2601,45775,0,Iron Workers Savings Bank,Aston,PA,19014,6/30/2015,8/16/2015,SB,3333 Concord Road,,3,0,0,4,0,Delaware,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/1/1879,1/3/1969,12/1/2006,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,http://www.iwsb.com,3413,564,2849,25,76,0,58,0,18,2482,1282,356,844,418,0,140,278,0,278,0,278,0,0,0,278
11746,0,1007930,1205062,Iroquois Farmers State Bank,Iroquois,IL,60945,6/30/2015,8/16/2015,NM,111 W Lincoln St,"S & H HOLDINGS, INC.",4,0,0,2,1,Iroquois,,,1/1/1919,1/1/1934,4/23/2010,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Champaign,Chicago,Central,Central,0,1,,1244,46,1198,12,110,0,58,0,52,962,612,69,281,334,0,1,333,0,333,0,333,10,327,0,333
29675,3870,403870,0,Iroquois Federal Savings and Loan Association,Watseka,IL,60970,6/30/2015,8/16/2015,SA,201 E Cherry St,,6,0,1,4,0,Iroquois,,,1/1/1883,9/2/1936,7/21/2011,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Champaign,Chicago,Central,Central,0,1,www.iroquoisfed.com,9502,1637,7865,219,1654,0,235,0,1419,6663,4164,636,1863,2637,17,953,1701,0,1701,0,1701,146,0,265,1690.12
1005,10541,74140,1401118,Isabella Bank,Mount Pleasant,MI,48858,6/30/2015,8/16/2015,SM,200 East Broadway,ISABELLA BANK CORPORATION,27,0,0,4,0,Isabella,,,7/1/1903,1/1/1934,3/31/2008,Stock,0,1,FED,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1,www.isabellabank.com,27177,4995,22182,-1261,5041,784,1057,0,3200,17671,8574,2964,6133,10813,0,2189,8624,0,8624,0,8624,-161,3300,0,8624
23469,11224,447874,2126977,Islanders Bank,Friday Harbor,WA,98250,6/30/2015,8/16/2015,NM,225 Blair Street,BANNER CORPORATION,3,0,0,4,0,San Juan,,,7/7/1981,7/7/1981,7/28/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,West,0,0,http://www.islandersbank.com,5079,185,4894,0,647,0,185,0,462,3064,1683,234,1147,2477,0,800,1677,0,1677,0,1677,0,836,0,1677
19977,15515,320119,1240737,Israel Discount Bank of New York,New York,NY,10017,6/30/2015,8/16/2015,NM,511 Fifth Avenue,ISRAEL DISCOUNT BANK LIMITED,7,1,1,4,0,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/1/1922,7/1/1969,3/1/2011,Stock,0,1,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,0,www.idbny.com,121216,38397,82819,1773,28295,3766,1462,1478,21589,70692,40311,9281,21100,38649,-881,13432,24336,2660,26996,0,26996,-558,0,0,24899.84
16666,0,812436,1209695,Itasca Bank & Trust Co.,Itasca,IL,60143,6/30/2015,8/16/2015,NM,308 W. Irving Park Road,ITASCA BANCORP INC.,2,0,0,4,0,Du Page,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1/24/1948,1/24/1948,11/13/2008,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.itascabank.com,8348,301,8047,300,1646,426,579,0,641,6445,3599,769,2077,2948,2,1051,1899,0,1899,0,1899,142,417,0,1897.72
34619,0,2774707,0,ITS Bank,Johnston,IA,50131,6/30/2015,8/16/2015,NM,6700 Pioneer Parkway,,1,0,0,7,0,Polk,19780,"Des Moines-West Des Moines, IA",1/1/2000,1/1/2000,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,0,,50,1,49,0,247,0,0,0,247,56,0,0,56,240,0,83,157,0,157,0,157,0,0,0,157
12514,12974,529341,1247295,Ixonia Bank,Ixonia,WI,53036,6/30/2015,8/16/2015,NM,W 1046 Marietta Ave,"IXONIA BANCSHARES, INC.",6,0,0,4,0,Jefferson,,,1/1/1918,1/1/1934,3/1/2013,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,WWW.IXONIABANK.COM,3941,424,3517,0,1007,0,201,0,806,4530,2576,713,1241,-6,1,0,-5,0,-5,0,-5,103,0,0,-6
13109,0,884442,1098590,Jackson County Bank,Seymour,IN,47274,6/30/2015,8/16/2015,NM,125 South Chestnut Street,BANCORP OF SOUTHERN INDIANA,9,0,0,4,0,Jackson,,,1/1/1900,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,St. louis,Central,Central,0,1,http://www.jcbank.com,7073,1164,5909,50,2495,447,473,0,1575,6089,3283,632,2174,2265,27,500,1792,0,1792,0,1792,11,1125,0,1770.94
15121,11561,112444,1141218,Jackson County Bank,Black River Fall,WI,54615,6/30/2015,8/16/2015,NM,8 Main Street,"WISCONSIN BANK SERVICES, INC.",6,0,0,2,1,Jackson,,,1/2/1877,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Chicago,Central,Central,0,1,www.jacksoncountybank.com,4412,502,3910,150,679,0,159,0,520,2450,1525,238,687,1989,53,2,2040,0,2040,0,2040,-4,1896,0,1987
291,12003,1016718,0,Jackson County Bank,Mc Kee,KY,40447,6/30/2015,8/16/2015,NM,123 Main Street N,,3,0,0,2,0,Jackson,,,10/5/1904,1/1/1934,5/12/2011,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.jacksoncobank.com,2614,210,2404,71,354,0,215,0,139,1695,1001,141,553,992,-1,281,710,0,710,0,710,41,0,0,710.72
30492,5440,291376,0,Jackson Federal Savings and Loan Association,Jackson,MN,56143,6/30/2015,8/16/2015,SA,414 Second Street,,1,0,0,8,0,Jackson,,,1/1/1892,8/29/1955,7/21/2011,Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Mankato,Minneapolis,Central,West,0,1,jacksonfederalsl.com,723,140,583,77,65,0,5,0,60,418,213,47,158,153,0,-13,166,0,166,0,166,127,0,0,166
8799,0,122153,1131705,Jackson Parish Bank,Jonesboro,LA,71251,6/30/2015,8/16/2015,NM,201 Main Street,"JACKSON BANCORP, INC.",1,0,0,5,0,Jackson,,,1/1/1904,1/1/1934,5/14/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Shreveport,Dallas,Southern,Western,0,1,http://www.jacksonparishbank.com,973,51,922,115,123,0,56,0,67,835,508,86,241,95,13,0,108,0,108,0,108,40,0,0,95
31266,6637,360777,0,"Jackson Savings Bank, SSB",Sylva,NC,28779,6/30/2015,8/16/2015,SB,741 West Main Street,,2,0,0,5,0,Jackson,,,1/1/1955,12/18/1961,3/31/2006,Non-Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Charlotte,Richmond,Northeastern,Southeast,0,1,,565,81,484,5,1,0,0,0,1,374,193,27,154,106,0,17,89,0,89,0,89,10,0,0,89
28211,1146,687474,2300982,Jacksonville Savings Bank,Jacksonville,IL,62650,6/30/2015,8/16/2015,SB,1211 West Morton Avenue,"JACKSONVILLE BANCORP, INC",6,0,0,2,0,Morgan,,,1/1/1917,10/4/1945,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,www.jacksonvillesavings.com,5761,613,5148,65,1889,148,326,0,1415,4763,3180,499,1084,2209,212,687,1734,0,1734,0,1734,98,0,31,1581.36
10960,11816,88259,1124284,Janesville State Bank,Janesville,MN,56048,6/30/2015,8/16/2015,NM,201 N Main Street,JANESVILLE HOLDING COMPANY,1,0,0,2,1,Waseca,,,1/1/1898,1/1/1934,12/21/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Mankato,Minneapolis,Central,West,0,1,http://www.janesvillestatebank.com,1095,127,968,0,120,0,39,0,81,626,408,54,164,462,0,1,461,0,461,0,461,-1,400,0,461
31083,6351,613978,0,Jarrettsville Federal Savings and Loan Association,Jarrettsville,MD,21084,6/30/2015,8/16/2015,SA,3706 Norrisville Road,,1,0,0,5,0,Harford,12580,"Baltimore-Columbia-Towson, MD",1/1/1876,12/17/1959,2/23/2012,Non-Stock,0,0,OCC,DIF,New York,NEW YORK,Baltimore,Richmond,Northeastern,Southeast,0,1,www.jarrettsvillefederal.com,2101,452,1649,0,-7,0,6,0,-13,1277,580,79,618,365,0,144,221,0,221,0,221,0,0,0,221
16546,0,980531,1833997,JD Bank,Jennings,LA,70546,6/30/2015,8/16/2015,NM,507 Main Street,"JEFF DAVIS BANCSHARES, INC.",25,0,0,4,0,Jefferson Davis,,,3/12/1947,3/12/1947,6/28/2013,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.jdbank.com,16431,1300,15131,1008,4448,486,1818,0,2144,15672,8481,2842,4349,2899,522,645,2776,0,2776,0,2776,1066,1311,0,2353.18
7123,10785,306908,1048504,Jeff Bank,Jeffersonville,NY,12748,6/30/2015,8/16/2015,NM,4864 State Route 52,JEFFERSONVILLE BANCORP,12,0,0,4,0,Sullivan,,,10/1/1913,1/1/1934,12/21/2012,Stock,0,0,FDIC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,www.jeffbank.com,8990,506,8484,0,1598,0,652,0,946,6968,4285,961,1722,3114,21,669,2466,0,2466,0,2466,350,1850,0,2449.41
16470,0,45560,1109290,Jefferson Bank,San Antonio,TX,78217,6/30/2015,8/16/2015,NM,"1777 Ne Loop 410, Ste 100","JEFFERSON BANCSHARES, INC.",16,0,0,4,1,Bexar,41700,"San Antonio-New Braunfels, TX",8/12/1946,8/12/1946,6/17/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.jeffersonbank.com,24495,878,23617,440,8689,2924,802,0,4963,20945,14063,2124,4758,10921,217,0,11138,0,11138,0,11138,111,6349,0,10921
1071,14160,598954,1094613,Jefferson Bank and Trust Company,Eureka,MO,63025,6/30/2015,8/16/2015,NM,100 The Legends Parkway,DELTA BANCSHARES COMPANY,5,0,0,4,0,Saint Louis,41180,"St. Louis, MO-IL",1/1/1892,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.jbt-stl.com,7939,1017,6922,-250,242,0,150,0,92,4862,2641,679,1542,2552,5,850,1707,0,1707,0,1707,-230,991,0,1703.65
58672,0,3667105,4576503,Jefferson Bank of Florida,Oldsmar,FL,34677,6/30/2015,8/16/2015,NM,3711 Tampa Road,"JEFFERSON BANKSHARES, INC.",5,0,0,4,0,Pinellas,45300,"Tampa-St. Petersburg-Clearwater, FL",12/3/2007,12/3/2007,12/3/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Tampa,Atlanta,Southern,Southeast,0,1,www.jeffersonbankfl.com,4101,336,3765,-173,461,0,99,0,362,3195,1781,455,959,1204,0,459,745,0,745,0,745,-176,0,0,745
19762,11904,854454,1094314,Jefferson Bank of Missouri,Jefferson City,MO,65109,6/30/2015,8/16/2015,SM,700 Southwest Boulevard,"CENTRAL BANCOMPANY, INC",5,0,0,4,0,Cole,27620,"Jefferson City, MO",11/2/1967,11/2/1967,1/2/2014,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,0,www.jefferson-bank.com,10366,501,9865,394,3048,0,794,0,2254,6629,3013,399,3217,5890,3,2064,3829,0,3829,0,3829,265,3700,0,3827.05
17452,0,249957,2062347,Jefferson County Bank,Daykin,NE,68338,6/30/2015,8/16/2015,NM,306 Jefferson St,"JEFFERSON COUNTY BANCSHARES, INC.",1,0,0,2,1,Jefferson,,,9/17/1892,6/8/1955,8/31/2008,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,West,0,1,,761,66,695,0,33,0,6,0,27,383,250,34,99,345,0,9,336,0,336,0,336,0,400,0,336
9997,11694,786733,0,Jefferson Security Bank,Shepherdstown,WV,25443,6/30/2015,8/16/2015,NM,105 E Washington Street,,6,0,1,5,0,Jefferson,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5/19/1869,1/1/1934,2/26/2014,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Richmond,Northeastern,Northeast,0,1,http://www.jeffersonsecuritybank.com,4218,441,3777,15,818,0,261,0,557,4153,2206,550,1397,427,10,21,416,0,416,0,416,30,115,-176,406.5
14359,9686,732918,1117688,Jersey Shore State Bank,Williamsport,PA,17701,6/30/2015,8/16/2015,NM,300 Market Street,"PENNS WOODS BANCORP, INC.",16,0,0,8,0,Lycoming,48700,"Williamsport, PA",5/12/1934,5/12/1934,5/16/2013,Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Philadelphia,Northeastern,Northeast,0,1,jssb.com,16812,2336,14476,600,3815,0,831,0,2984,11872,6563,1650,3659,5819,902,1187,5534,0,5534,0,5534,318,5159,0,4794.36
12384,0,482446,1141692,Jersey State Bank,Jerseyville,IL,62052,6/30/2015,8/16/2015,NM,1000 South State Street,"JSB BANCORP, INC.",2,0,0,8,0,Jersey,41180,"St. Louis, MO-IL",1/28/1903,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,http://www.jerseystatebank.com,2383,246,2137,30,525,77,108,0,340,1755,1032,138,585,877,129,247,759,0,759,0,759,-4,240,0,662.25
18237,8429,820301,0,Jewett City Savings Bank,Jewett City,CT,6351,6/30/2015,8/16/2015,SB,111 Main Street,,5,0,0,5,0,New London,35980,"Norwich-New London, CT",6/23/1873,7/1/1960,3/31/2006,Non-Stock,0,1,FDIC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,1,http://www.jcsbank.com,4308,470,3838,108,840,0,334,0,506,4245,2333,636,1276,325,171,115,381,0,381,0,381,73,0,0,249.33
