cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
13561,10267,551016,1138768,Fleetwood Bank,Fleetwood,PA,19522,6/30/2015,8/16/2015,SM,Main And Franklin Streets,FLEETWOOD BANK CORPORATION,6,0,0,8,0,Berks,39740,"Reading, PA",1/1/1934,1/4/1934,4/3/2006,Stock,0,0,FED,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.fleetwoodbank.com,54,224459,10719,6572,60423,0,139425,1368,0,4528,132,44,9188,224459,203011,196051,170780,196051,95.24737226,0,0,5000,0,1960,21448,21448,0,525,500,20423,0,1613,0,711,206420,157138,225772.67,225239,135791,225190,5933,5933,0,0,3610,1647,5000,0,24756,21493,1368,24756,0
58074,0,3341393,3341656,Flint Community Bank,Albany,GA,31721,6/30/2015,8/16/2015,NM,2910 Meredyth Drive,"FLINT COMMUNITY BANCSHARES, INC.",2,0,0,4,0,Dougherty,10500,"Albany, GA",2/3/2006,2/3/2006,6/4/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Albany Ga,Atlanta,Southern,Southeast,0,1,http://www.flintcommunitybank.com,29,178666,14022,8906,2988,1300,149295,1812,0,4239,2205,0,4617,178666,163722,159688,132494,159688,84.55260127,739,0,3000,0,295,14944,14944,0,5000,7485,2459,0,1366,0,442,162489,13086,176060.33,178774.5,136409,179377,3052,3052,0,0,4766,4946,3000,0,23026,14950,1706,23026,0
26340,52937,837952,0,Flint Hills Bank,Eskridge,KS,66423,6/30/2015,8/16/2015,NM,103 1/2 North Main Street,,4,0,0,2,1,Wabaunsee,45820,"Topeka, KS",7/18/1985,7/18/1985,7/2/2012,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.flinthillsbank.com,23,126295,4339,3185,49707,0,67630,1336,0,827,336,0,3456,126295,113313,104219,87586,104219,85.35119749,800,0,8100,0,194,12982,12982,0,470,4760,7752,0,94,0,737,120522,50210,124070,124337,74678,125598,2263,2263,0,0,16223,174,8100,0,5367,13331,938,5367,0
22598,14172,777441,2186186,Flora Bank & Trust,Flora,IL,62839,6/30/2015,8/16/2015,SM,1010 West North Avenue,"CLAY BANCSHARES, INC",4,0,0,8,0,Clay,,,1/19/1978,1/19/1978,3/31/2006,Stock,0,1,FED,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.fbandtbank.com,22,71615,16315,14337,12948,0,39614,292,0,1048,0,0,1690,71614,64361,64166,54842,64166,68.91039125,0,0,0,0,195,7253,7253,0,400,1750,5103,0,131,0,241,66899,9922,71763.67,71587.5,39803,70991,256,256,0,0,2430,125,0,0,2364,7249,292,2364,0
27685,110,776275,0,Flora Savings Bank,Flora,IL,62839,6/30/2015,8/16/2015,SB,128 West Second Street,,1,0,0,5,0,Clay,,,1/1/1904,2/20/1957,2/1/2015,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.florasavingsbank.com,8,28832,3025,2785,5276,0,18913,121,0,108,268,0,1242,28832,25687,25613,22335,25613,97.73347897,0,0,0,0,74,3145,3145,0,0,0,3145,0,377,0,94,26974,5827,28711.67,28768.5,16372,28751,899,899,0,0,1474,302,0,0,923,3062,121,923,0
23293,8064,279105,3367106,Florence Savings Bank,Florence,MA,1062,6/30/2015,8/16/2015,SB,85 Main Street,"FLORENCE BANCORP, MHC",10,0,0,5,0,Hampshire,44140,"Springfield, MA",2/14/1873,1/2/1981,11/30/2006,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1,www.florencesavings.com,196,1119865,23135,9894,173752,14,858532,5425,0,12493,423,259,51257,1119865,1006075,943931,763069,943931,86.26387824,0,0,40218,0,21926,113790,113790,0,0,0,113790,0,6078,229,2777,1042192,657450,1105011.67,1113603,757678,1099936,21668,14661,0,7007,72692,14020,20218,0,235824,115659,5459,235824,0
58081,0,3396375,3564697,Florida Bank of Commerce,Orlando,FL,32802,6/30/2015,8/16/2015,NM,105 East Robinson Street,"FBC BANCORP, INC.",7,0,0,4,0,Orange,36740,"Orlando-Kissimmee-Sanford, FL",12/12/2005,12/12/2005,5/1/2010,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Tampa,Atlanta,Southern,Southeast,0,1,http://www.fbcbank.com,55,274842,33381,28943,20756,0,205935,2987,0,9710,483,2430,2147,274842,244553,242914,151044,242914,69.69559759,757,0,0,0,882,30289,30289,0,12767,18418,-896,0,1709,0,492,255634,66065,264828,272882.5,219326,273316,0,0,0,0,5009,18240,0,358,44236,27750,2744,44236,0
35304,0,2896216,3488234,Florida Business Bank,Melbourne,FL,32935,6/30/2015,8/16/2015,NM,340 N. Harbor City Blvd.,"RESERVE FINANCIAL ASSOCIATES, LLC",1,0,0,4,0,Brevard,37340,"Palm Bay-Melbourne-Titusville, FL",3/15/2000,3/15/2000,12/11/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Tampa,Atlanta,Southern,Southeast,0,1,www.floridabusinessbank.com,15,108701,14711,9977,15943,0,73091,1409,0,2785,0,0,2171,108701,93349,93012,67163,93012,74.35966336,0,0,0,0,337,15352,15352,0,3577,36314,-24539,0,996,0,278,99011,47779,107685.33,109496.5,76693,107796,0,0,0,0,1069,3649,0,0,8135,14171,973,8135,1217
26323,0,188430,3223828,"Florida Capital Bank, National Association",Jacksonville,FL,32256,6/30/2015,8/16/2015,N,"10151 Deerwood Park Blvd, Bl","FLORIDA CAPITAL GROUP, INC.",11,0,0,4,0,Duval,27260,"Jacksonville, FL",8/12/1985,8/12/1985,10/5/2007,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Tampa,Atlanta,Southern,Southeast,0,1,www.flcb.com,179,360683,19869,14368,53450,0,258803,2495,0,2075,8499,0,17987,360682,332695,292301,241479,292301,87.17753161,3144,0,35000,0,2250,27987,27987,2791,775,162985,-138564,0,4029,0,844,326621,127566,373849.33,371354,241824,364134,9684,9684,0,0,15308,3811,35000,62408,20921,29138,2495,20921,162048
34869,16098,2733348,2744232,Florida Citizens Bank,Gainesville,FL,32607,6/30/2015,8/16/2015,NM,3919 West Newberry Road,"OGS INVESTMENTS, INC.",8,0,0,4,1,Alachua,23540,"Gainesville, FL",12/23/1998,12/23/1998,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Gainesville,Atlanta,Southern,Southeast,0,1,http://www.floridacitizensbank.com,85,232714,25636,23072,22785,0,167097,3009,0,10454,5317,0,1425,232714,212389,210856,149840,210856,79.68576762,0,0,872,0,661,20325,20325,0,4600,13644,2081,0,685,0,568,212954,31326,231745.33,231924.5,181537,234404,0,0,0,0,9252,9896,872,532,33598,20790,2278,33598,2437
58991,0,4041421,3948420,"Florida Community Bank, National Association",Weston,FL,33331,6/30/2015,8/16/2015,N,2500 Weston Road Suite 300,"BOND STREET MANAGEMENT, LLC",51,0,0,4,0,Broward,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",1/22/2010,1/22/2010,2/1/2014,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,0,https://www.floridacommunitybank.com,636,6430574,141283,109122,1262951,0,4505458,27046,0,38226,42654,87884,352118,6430574,5697232,4470181,3844243,4470181,93.18966026,83437,0,1093100,0,50514,733342,733342,0,0,664562,68780,0,64593,0,14527,5877531,2536367,6109362,6247106,4977702,6058380,140830,53446,0,87384,1182711,2687,1093100,4782,680526,645399,28574,680526,1146718
29670,3862,526676,0,Florida Parishes Bank,Hammond,LA,70403,6/30/2015,8/16/2015,SA,1300 West Morris Avenue,,5,0,0,4,0,Tangipahoa,25220,"Hammond, LA",6/16/1922,6/2/1936,7/21/2011,Stock,0,0,OCC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.bankfpb.com,71,231851,13741,7803,62001,0,139844,3085,0,8896,600,0,6769,231851,208108,190422,137668,190422,80.81345893,0,0,16591,0,1095,23743,23743,0,0,6779,16964,0,718,0,928,209648,52996,229155.67,230574,150479,231418,4218,2112,0,2106,22766,1174,16591,1290,28959,23635,1895,28959,0
58173,0,3383601,3383610,Floridian Bank,Daytona Beach,FL,32117,6/30/2015,8/16/2015,NM,1696 N. Clyde Morris Blvd.,"FLORIDIAN FINANCIAL GROUP, INC.",10,0,0,4,0,Volusia,19660,"Deltona-Daytona Beach-Ormond Beach, FL",3/20/2006,3/20/2006,8/22/2014,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Gainesville,Atlanta,Southern,Southeast,0,1,http://www.floridianfinancialgroup.com/,81,452468,74250,1306,75578,0,270905,4685,0,11403,225,0,20107,452468,402099,380051,293223,380051,64.7855085,8555,0,11000,0,2493,50369,50369,0,8750,56794,-15175,0,2160,0,969,347789,126948,411770,417818.5,312450,404023,8603,0,4217,4386,27296,12142,11000,0,54300,43514,3974,54300,0
57382,0,3176812,3203884,"Floridian Community Bank, Inc.",Davie,FL,33328,6/30/2015,8/16/2015,NM,5599 South University Drive,"FLORIDIAN COMMUNITY HOLDINGS, INC.",4,0,0,4,0,Broward,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",3/10/2003,3/10/2003,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,http://WWW.FLORIDIANCOMMUNITYBANK.COM,56,396794,83437,81342,13017,0,286168,4548,0,3027,329,0,10816,396794,357572,293865,227166,293865,57.54471091,462,0,60100,0,3145,39222,39222,0,4170,32880,2172,0,11706,0,656,380527,140296,382665,398749,289365,390391,5886,2678,0,3208,8652,825,60100,0,56280,39400,3629,56280,0
4527,0,831549,0,Flowers National Bank,Cainsville,MO,64632,6/30/2015,8/16/2015,N,1415 Washington Street,,2,0,0,2,0,Harrison,,,1/1/1906,1/1/1934,2/23/2009,Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,WWW.JCFBANK.COM,7,41733,1701,942,20435,324,15590,195,0,1556,0,1331,796,41733,36183,36093,33128,36093,79.27102649,0,0,0,0,90,5550,5550,0,334,5778,-562,0,191,0,293,37291,16477,41816.33,42061,23010,41043,200,0,200,0,1786,201,0,0,2449,4193,195,2449,0
58564,0,959304,2393274,Flushing Bank,Uniondale,NY,11556,6/30/2015,8/16/2015,NM,260e Rxr Plaza,FLUSHING FINANCIAL CORPORATION,19,0,0,4,0,Queens,35620,"New York-Newark-Jersey City, NY-NJ-PA",5/1/2007,5/1/2007,5/11/2015,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,http://www.flushingbank.com,436,5365888,36334,25216,1012262,0,4008358,23084,31274,24418,4255,13954,235033,5365888,4872589,3701848,3443714,3701848,66.94504046,116000,0,969959,0,84782,493299,493299,0,10,213269,280020,0,28559,170,17975,5077110,1906806,5241828.67,5321412.5,3697323,5294924,114089,80688,0,33401,534408,23,969959,300,335077,483407,23084,335077,55713
12225,14653,509857,1099225,FMB Bank,Wright City,MO,63390,6/30/2015,8/16/2015,NM,100 Veterans Memorial Pkwy.,"FARMERS & MERCHANTS BANCSHARES, INC.",1,0,0,8,0,Warren,41180,"St. Louis, MO-IL",12/10/1910,1/1/1934,12/7/2011,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,fmb-bank.com,13,36193,1789,1021,11413,0,18279,278,0,1939,768,0,2005,36193,32477,30639,24422,30639,85.87137403,1722,0,0,0,116,3716,3716,0,81,935,2700,0,404,0,138,30713,9827,37091,37524.5,23524,38558,1378,1017,0,361,3347,1175,0,0,950,3668,278,950,0
23764,0,257756,1066049,FMS Bank,Fort Morgan,CO,80701,6/30/2015,8/16/2015,NM,520 Sherman Street,MORGAN CAPITAL CORPORATION,2,0,0,4,1,Morgan,,,4/12/1982,4/12/1982,4/4/2012,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,www.fmsbank.com,44,155511,5037,1694,37813,0,102370,1405,0,4312,0,878,5101,155511,140502,125000,92239,125000,80.75612643,9298,0,5554,0,650,15009,15009,0,400,6433,8176,0,343,0,1918,141877,39389,156708,156774.5,151516,158363,823,823,0,0,19327,1895,5554,0,17594,14965,1415,17594,0
2824,14401,441434,1137828,FNB Bank,Scottsboro,AL,35768,6/30/2015,8/16/2015,NM,Broad And Appletree Streets,"FNS BANCSHARES, INC.",11,0,0,4,0,Jackson,,,1/1/1907,1/1/1934,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,http://www.yourfnbbank.com,100,366563,18201,14705,102344,0,226969,3124,0,4151,237,0,14661,366563,320719,320251,255802,320251,83.97900072,0,0,0,0,468,45844,45844,0,500,1515,43829,0,128,0,1467,344018,130182,365138.33,366446.5,258390,366335,7570,3088,0,4482,15053,5113,0,0,37590,45838,3124,37590,0
6794,9887,969639,1363784,"FNB Bank, Inc.",Romney,WV,26757,6/30/2015,8/16/2015,NM,105 North High Street,"EASTERN BANCSHARES, INC.",4,0,0,8,0,Hampshire,49020,"Winchester, VA-WV",6/10/1910,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Richmond,Northeastern,Northeast,0,1,http://www.fnbromney.com,44,173306,7890,4462,49368,272,102971,1672,0,3972,638,0,8195,173306,155882,139427,113512,139427,80.00659517,0,0,13730,0,2725,17424,17424,0,200,566,16658,0,1483,0,701,157073,100734,169546.67,171327,110808,170546,4621,4621,0,0,28330,4660,13730,0,6192,15664,1406,6192,0
2759,11861,400141,1119347,"FNB Bank, Inc.",Mayfield,KY,42066,6/30/2015,8/16/2015,NM,101 East Broadway Street,JACKSON FINANCIAL CORPORATION,8,0,0,4,0,Graves,,,1/1/1875,1/1/1934,1/6/2015,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1,http://www.thinkfnb.com,90,423559,18150,8076,104625,0,277677,5361,0,7573,0,11884,3650,423559,377849,351929,258990,351929,88.42093304,6775,0,17917,0,1228,45710,45710,0,20,40560,5130,0,745,0,1770,390378,204883,421178.33,421827.5,300514,414533,0,0,0,0,27773,8549,17917,300,60322,34619,3776,60322,0
7459,12317,131418,1117129,"FNB Bank, National Association",Danville,PA,17821,6/30/2015,8/16/2015,N,354 Mill Street,FULTON FINANCIAL CORPORATION,7,0,0,5,0,Montour,14100,"Bloomsburg-Berwick, PA",1/25/1864,1/1/1934,8/8/2013,Stock,0,1,OCC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,0,www.fnbbank.com,54,338425,3341,63,68217,0,252699,2328,0,3859,367,4948,4994,338425,297587,268938,206657,268938,88.31043482,5991,0,20000,0,2658,40838,40838,0,500,19525,20813,0,1927,0,1050,320979,165068,341450,341367.5,236004,337355,0,0,0,0,10072,321,20000,553,93653,37298,2355,93653,9516
16127,14146,839255,1063619,FNB Community Bank,Midwest City,OK,73110,6/30/2015,8/16/2015,SM,2911 S. Air Depot Boulevard,FIRST MIDWEST ACQUISITION CORPORATION,8,0,0,4,1,Oklahoma,36420,"Oklahoma City, OK",6/1/1943,3/4/1944,12/31/2012,Stock,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.fnbmwc.com,115,473033,23178,13929,237197,17305,180989,2459,0,4096,0,173,10095,473033,421560,410038,321416,410038,67.29196401,10217,0,0,0,1305,51473,51473,0,3000,3000,45473,0,66,0,1765,449420,300035,465300.67,472769,258289,482339,5369,5369,0,0,27015,4821,0,0,44588,48057,2459,44588,0
19027,12817,562553,1058503,FNB New Mexico,Clayton,NM,88415,6/30/2015,8/16/2015,SM,201 Main Street,"UNION BANCSHARES, INC.",6,0,0,2,1,Union,,,2/3/1964,2/3/1964,4/27/2015,Stock,0,0,FED,DIF,Dallas,DALLAS,Albuquerque,Kansas City,Western,West,0,1,www.FNBNM.com,62,204048,10186,596,42519,0,136650,1547,0,9022,0,301,5370,204049,185093,166237,110404,166237,80.76953151,0,0,18403,0,453,18956,18956,0,1200,6800,10956,0,940,0,2299,179765,69502,202316.67,203617,152060,203858,1623,0,1018,605,24991,0,18403,0,28434,18792,1558,28434,0
19468,13831,739430,1086476,FNB Of Central Alabama,Aliceville,AL,35442,6/30/2015,8/16/2015,NM,"25 Third Street, N. E.","FNB BANCSHARES OF CENTRAL ALABAMA, INC.",5,0,0,4,0,Pickens,46220,"Tuscaloosa, AL",8/2/1965,8/2/1965,6/30/2014,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.fnbca.com,57,233115,23454,13127,53296,1100,135599,2408,0,8085,1181,0,10400,233115,206788,200405,148495,200405,77.40870415,0,0,5000,0,1383,26327,26327,0,490,4496,21341,0,2602,0,318,203122,57277,234033.67,234748,163249,229771,7221,151,0,7070,7465,461,5000,824,30864,26420,2045,30864,824
5005,11401,590640,1097070,FNB Oxford Bank,Oxford,MS,38655,6/30/2015,8/16/2015,SM,101 Courthouse Square,FIRST NATIONAL HOLDING COMPANY,6,0,0,4,0,Lafayette,,,10/10/1910,1/1/1934,4/1/2013,Stock,0,1,FED,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,West,0,1,http://www.fnboxford.com,65,258058,28812,18313,77677,902,136730,2036,0,4618,209,0,9110,258058,224954,217072,149622,217072,82.97923286,0,0,7000,0,882,33104,33104,0,830,8000,24274,0,1008,0,1187,233622,62100,253000.67,256666,157621,253273,6380,4603,0,1777,10054,1476,7000,0,17332,32092,1972,17332,0
1294,10113,100843,1099690,FNBC Bank,Ash Flat,AR,72513,6/30/2015,8/16/2015,SM,636 Ash Flat Drive,FNBC BANCORP INC,13,0,0,4,1,Sharp,,,1/1/1912,1/1/1934,1/16/2014,Stock,0,0,FED,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1,www.fnbc.us,107,367688,7834,1480,100853,0,232507,4077,0,12636,1160,0,12698,367687,332382,264441,203122,264441,86.42318275,0,0,60555,0,7386,35305,35305,0,100,17900,17305,0,2529,30,2128,334840,170054,361689,363657.5,256897,362672,4637,2816,0,1821,62485,770,60555,0,24609,38597,3222,24609,78505
11306,14107,608844,1201532,FNBC Bank & Trust,La Grange,IL,60525,6/30/2015,8/16/2015,NM,620 West Burlington Street,"F.N.B.C. OF LA GRANGE, INC.",7,0,0,8,1,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8/17/1908,1/1/1934,12/31/2014,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.fnbcbt.com,106,542352,74839,61822,172129,0,267420,3501,0,15550,5506,2443,4465,542352,493523,492237,308722,492237,74.73642513,0,0,0,0,1286,48829,48829,0,2396,20390,26043,0,7380,0,1511,501371,124042,523597.33,529422,290106,524632,0,0,0,0,12768,15395,0,0,64510,46640,3501,64510,2031
17580,9480,697231,1129823,FNBT.COM BANK,Fort Walton Beac,FL,32548,6/30/2015,8/16/2015,NM,"29 N. Eglin Parkway, N.E.","SOUTHERN NATIONAL BANKS, INC.",12,0,0,7,1,Okaloosa,18880,"Crestview-Fort Walton Beach-Destin, FL",4/9/1956,4/9/1956,6/22/2009,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Pensacola,Atlanta,Southern,Southeast,0,1,http://www.FNBT.com,100,389936,225265,221961,7036,0,125561,4619,0,22271,3903,0,5900,389936,345208,320240,301618,320240,70.77639369,0,0,22497,0,2471,44728,44728,0,1400,1400,41928,0,8,0,407,354558,62206,375101.33,381170.5,153918,384713,3050,0,3050,0,29729,265,72,2586,27427,44697,1957,27427,0
1426,14056,498148,1248573,Focus Bank,Charleston,MO,63834,6/30/2015,8/16/2015,NM,101 South Main Street,"SECURITY STATE BANCSHARES, INC.",12,0,1,2,1,Mississippi,,,1/1/1930,1/1/1934,8/2/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.focusbank.com,159,711355,28659,16790,50655,16,591682,8150,0,16157,4664,276,19246,711355,639297,545537,475335,545537,85.89070101,2461,0,88151,0,3148,72058,72058,0,300,45555,26203,0,11629,0,5193,659143,114017,708894,710289,586277,712230,7284,7284,0,0,90486,19028,88151,2049,84169,71799,7339,84169,5289
58474,0,3550579,0,Focus Business Bank,San Jose,CA,95113,6/30/2015,8/16/2015,NM,"10 Almaden Blvd, # 150",,1,0,0,4,0,Santa Clara,41940,"San Jose-Sunnyvale-Santa Clara, CA",1/16/2007,1/16/2007,8/11/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,Western,0,1,http://www.focusbusinessbank.com,41,407630,143245,117563,64338,500,186470,2730,0,203,0,1360,11514,407630,378516,377345,261268,377345,62.13811825,0,0,0,0,1171,29114,29114,0,27511,3109,-1506,0,163,0,794,368871,77972,398672.67,402367.5,212921,391413,6455,3311,2031,1113,11660,0,0,0,55843,28977,2625,55843,0
58503,0,3590977,0,Folsom Lake Bank,Folsom,CA,95630,6/30/2015,8/16/2015,NM,"905 Sutter St., Suite 100",,4,0,0,4,0,Sacramento,40900,"Sacramento-Roseville-Arden-Arcade, CA",4/2/2007,4/2/2007,8/11/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Sacramento,San Francisco,Western,Western,0,1,http://www.folsomlakebank.com,24,160267,4252,1692,49383,0,98787,1517,0,1079,293,0,6473,160267,144588,129846,92607,129846,69.50016556,0,0,14000,0,742,15679,15679,0,15826,1269,-1416,0,1657,0,480,149862,93818,156411.33,157455.5,121444,156613,3769,3769,0,0,28984,2160,14000,0,14201,15665,1517,14201,0
58591,0,3597592,0,Foothills Bank & Trust,Maryville,TN,37801,6/30/2015,8/16/2015,NM,214 Keller Lane,,3,0,0,4,0,Blount,28940,"Knoxville, TN",6/4/2007,6/4/2007,7/28/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Knoxville,Atlanta,Southern,Southeast,0,1,www.fhbank.com,32,201534,13925,10852,47150,0,134275,2618,0,4002,0,0,2182,201534,181873,172247,149438,172247,80.93676543,1008,0,8301,0,317,19661,19661,0,1954,17613,94,0,0,0,516,192277,25836,196813,199535,143548,199842,0,0,0,0,6010,4310,8301,0,27903,19707,1805,27903,0
58421,0,3549180,3549171,Foothills Community Bank,Dawsonville,GA,30534,6/30/2015,8/16/2015,NM,70 Carlisle Road,FIRST CITIZENS FINANCIAL CORPORATION,2,0,0,4,0,Dawson,12060,"Atlanta-Sandy Springs-Roswell, GA",3/5/2007,3/5/2007,1/1/2014,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://www.myfoothillsbank.com,20,74250,3607,2775,10047,0,47160,968,0,6741,5531,0,1164,74250,72977,72813,64086,72813,97.05123631,0,0,0,0,164,1273,1273,0,5750,10047,-14524,0,639,0,309,59982,17160,76598.67,75536,66719,77131,0,0,0,0,772,816,0,0,7416,1674,836,7416,0
57415,0,3141726,3446346,"FORCHT BANK, NATIONAL ASSOCIATION",Lexington,KY,40509,6/30/2015,8/16/2015,N,2404 Sir Barton Way,"FORCHT BANCORP, INC.",29,0,0,8,0,Fayette,30460,"Lexington-Fayette, KY",10/1/2002,10/1/2002,10/17/2014,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.forchtbank.com,293,985800,30031,3770,367149,418,518471,9492,0,32068,521,20963,16179,985800,854016,777099,675516,777099,92.5393699,9896,0,63623,0,3398,131784,131784,0,31001,43724,57059,0,4577,0,5062,889808,510688,965495,973744.5,545524,960689,0,0,0,0,86535,13857,63623,2174,92663,114787,6852,92663,0
12139,0,540850,0,Ford County State Bank,Spearville,KS,67876,6/30/2015,8/16/2015,NM,322 N Main St,,1,0,0,2,0,Ford,,,1/1/1902,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,http://fordcountystatebank.com,6,41980,3878,2707,9876,4150,23104,387,0,32,0,0,940,41980,36955,36533,28229,36533,79.77232925,0,0,0,0,422,5025,5025,0,60,175,4790,0,521,0,398,39837,13301,40423.67,41375,30812,38290,438,438,0,0,1675,0,0,0,1797,4944,385,1797,0
5229,9183,755458,1485800,Foresight Bank,Plainview,MN,55964,6/30/2015,8/16/2015,NM,138 Broadway,"PLAINVIEW BANKSHARES, INC.",1,0,0,2,1,Wabasha,40340,"Rochester, MN",6/7/1902,1/1/1934,1/1/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,www.foresightbank.com,30,179901,3347,985,17030,12,154730,1825,0,1278,0,0,3504,179901,163409,142639,123593,142639,91.06273595,0,0,20390,0,380,16492,16492,0,120,15289,1083,0,1476,0,908,172757,39369,177508.67,177309.5,143711,178532,0,0,0,0,21691,3020,20390,0,30202,16456,1797,30202,572
15945,15819,926632,1203853,Forest Park National Bank and Trust Company,Forest Park,IL,60130,6/30/2015,8/16/2015,N,7348 West Madison Street,FIRST FOREST PARK CORPORATION,2,0,0,4,1,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",5/15/1943,5/15/1943,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.forestparkbank.com,54,224502,16192,3255,17375,0,179247,2314,0,3487,2260,0,5941,224502,205858,204164,157826,204164,80.97759016,0,0,0,0,1694,18644,18644,0,410,3350,14884,0,3332,0,754,199877,26655,221755.33,225368.5,183495,223075,3727,254,0,3473,7316,100,0,693,29079,18258,2293,29079,4305
28812,2407,168571,2501305,"Forrest City Bank, National Association",Forrest City,AR,72335,6/30/2015,8/16/2015,N,715 N Washington,FORREST CITY FINANCIAL CORPORATION,2,0,0,7,0,Saint Francis,,,1/1/1919,12/14/1951,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Western,0,1,www.fcbnet.com,13,51869,2863,1733,18084,8750,18049,292,0,1295,790,0,2038,51869,47217,47050,40514,47050,79.48363791,0,0,0,0,167,4652,4652,0,2,2290,2360,0,313,0,121,46616,5928,53742,53125.5,27335,52746,210,210,0,0,1645,960,0,0,2114,4175,292,2114,0
